Num,x1,x2,x3,x4,x5,x1Name,x2Name,x3Name,x4Name,x5Name,account,subArea,Population(K),GNI(M$)
1566,jp,40,48,,,Japan,Fukuoka,Yamehirokawa,西海市,,,,19,
1567,jp,40,49,,,Japan,Fukuoka,Koushun,雲仙市,,,,10,
1568,jp,40,50,,,Japan,Fukuoka,Soeda,南島原市,,,,8,
1569,jp,40,51,,,Japan,Fukuoka,Itoda,西彼杵郡長与町,,,,8,
1570,jp,40,52,,,Japan,Fukuoka,Shakotanmachi,西彼杵郡時津町,,,,15,
1571,jp,40,53,,,Japan,Fukuoka,Tainin,東彼杵郡東彼杵町,,,,5,
1572,jp,40,54,,,Japan,Fukuoka,Aka,東彼杵郡川棚町,,,,3,
1573,jp,40,55,,,Japan,Fukuoka,Nishiaizumachi,東彼杵郡波佐見町,,,,21,
1574,jp,40,56,,,Japan,Fukuoka,Karida,北松浦郡小値賀町,,,,38,
1575,jp,40,57,,,Japan,Fukuoka,Miyako,北松浦郡佐々町,,,,18,
1576,jp,40,58,,,Japan,Fukuoka,Rokunohemachi,南松浦郡新上五島町,,,,7,
1577,jp,40,59,,,Japan,Fukuoka,Uwage,熊本市,,,,7,
1578,jp,40,60,,,Japan,Fukuoka,Chikujou,八代市,,,,16,
1579,jp,41,,,,Japan,Saga,,人吉市,,,,794,
1580,jp,41,01,,,Japan,Saga,Saga,荒尾市,,,,226,
1581,jp,41,02,,,Japan,Saga,Karatsu,水俣市,,,,114,
1582,jp,41,03,,,Japan,Saga,Tosu,玉名市,,,,75,
1583,jp,41,04,,,Japan,Saga,Taku,山鹿市,,,,18,
1584,jp,41,05,,,Japan,Saga,Imari,菊池市,,,,52,
1585,jp,41,06,,,Japan,Saga,Takeo,宇土市,,,,47,
1586,jp,41,07,,,Japan,Saga,Kashima,上天草市,,,,27,
1587,jp,41,08,,,Japan,Saga,Ogi,宇城市,,,,44,
1588,jp,41,09,,,Japan,Saga,Ureshino,阿蘇市,,,,24,
1589,jp,41,10,,,Japan,Saga,Kanzaki,天草市,,,,30,
1590,jp,41,11,,,Japan,Saga,Nakagawamachi,合志市,,,,16,
1591,jp,41,12,,,Japan,Saga,Rokuketokoromura,下益城郡美里町,,,,18,
1592,jp,41,13,,,Japan,Saga,Kamimine,玉名郡玉東町,,,,10,
1593,jp,41,14,,,Japan,Saga,Miyaki,玉名郡南関町,,,,26,
1594,jp,41,15,,,Japan,Saga,Genkai,玉名郡長洲町,,,,5,
1595,jp,41,16,,,Japan,Saga,Arida,玉名郡和水町,,,,19,
1596,jp,41,17,,,Japan,Saga,Dai,菊池郡大津町,,,,6,
1597,jp,41,18,,,Japan,Saga,Kouhoku,菊池郡菊陽町,,,,10,
1598,jp,41,19,,,Japan,Saga,Shiroishi,阿蘇郡南小国町,,,,21,
1599,jp,41,20,,,Japan,Saga,Tarou,阿蘇郡小国町,,,,8,
1600,jp,42,,,,Japan,Nagasaki,,阿蘇郡産山村,,,,1274,
1601,jp,42,01,,,Japan,Nagasaki,Nagasaki,阿蘇郡高森町,,,,391,
1602,jp,42,02,,,Japan,Nagasaki,Sasebo,阿蘇郡西原村,,,,234,
1603,jp,42,03,,,Japan,Nagasaki,Shimabara,阿蘇郡南阿蘇村,,,,42,
1604,jp,42,04,,,Japan,Nagasaki,Isahaya,上益城郡御船町,,,,133,
1605,jp,42,05,,,Japan,Nagasaki,Dai,上益城郡嘉島町,,,,100,
1606,jp,42,06,,,Japan,Nagasaki,Hirado,上益城郡益城町,,,,28,
1607,jp,42,07,,,Japan,Nagasaki,Matsuura,上益城郡甲佐町,,,,20,
1608,jp,42,08,,,Japan,Nagasaki,Tsushima,上益城郡山都町,,,,27,
1609,jp,42,09,,,Japan,Nagasaki,Ichishi,八代郡氷川町,,,,24,
1610,jp,42,10,,,Japan,Nagasaki,Gotou,葦北郡芦北町,,,,34,
1611,jp,42,11,,,Japan,Nagasaki,Yamatochou,葦北郡津奈木町,,,,25,
1612,jp,42,12,,,Japan,Nagasaki,Unzen,球磨郡錦町,,,,41,
1613,jp,42,13,,,Japan,Nagasaki,Nantouhara,球磨郡多良木町,,,,41,
1614,jp,42,14,,,Japan,Nagasaki,Nagayo,球磨郡湯前町,,,,39,
1615,jp,42,15,,,Japan,Nagasaki,Tokitsu,球磨郡水上村,,,,29,
1616,jp,42,16,,,Japan,Nagasaki,Higashisonogi,球磨郡相良村,,,,7,
1617,jp,42,17,,,Japan,Nagasaki,Aizubangemachi,球磨郡五木村,,,,13,
1618,jp,42,18,,,Japan,Nagasaki,Hasami,球磨郡山江村,,,,14,
1619,jp,42,19,,,Japan,Nagasaki,Ojika,球磨郡球磨村,,,,2,
1620,jp,42,20,,,Japan,Nagasaki,Sassa,球磨郡あさぎり町,,,,14,
1621,jp,42,21,,,Japan,Nagasaki,Shinuegotou,天草郡苓北町,,,,17,
1622,jp,43,,,,Japan,Kumamoto,,大分市,,,,1716,
1623,jp,43,01,,,Japan,Kumamoto,Kumamoto,別府市,,,,731,
1624,jp,43,02,,,Japan,Kumamoto,Yatsushiro,中津市,,,,120,
1625,jp,43,03,,,Japan,Kumamoto,Tsukigatamachi,日田市,,,,30,
1626,jp,43,04,,,Japan,Kumamoto,Arao,佐伯市,,,,49,
1627,jp,43,05,,,Japan,Kumamoto,Minamata,臼杵市,,,,22,
1628,jp,43,06,,,Japan,Kumamoto,Tamana,津久見市,,,,63,
1629,jp,43,07,,,Japan,Kumamoto,Yamaga,竹田市,,,,48,
1630,jp,43,08,,,Japan,Kumamoto,Kikuchi,豊後高田市,,,,47,
1631,jp,43,09,,,Japan,Kumamoto,Uto,杵築市,,,,36,
1632,jp,43,10,,,Japan,Kumamoto,Kamiamakusa,宇佐市,,,,24,
1633,jp,43,11,,,Japan,Kumamoto,Urausumachi,豊後大野市,,,,56,
1634,jp,43,12,,,Japan,Kumamoto,Aso,由布市,,,,24,
1635,jp,43,13,,,Japan,Kumamoto,Amakusa,国東市,,,,72,
1636,jp,43,14,,,Japan,Kumamoto,Hayamachou,東国東郡姫島村,,,,65,
1637,jp,43,15,,,Japan,Kumamoto,Misato,速見郡日出町,,,,9,
1638,jp,43,16,,,Japan,Kumamoto,Tamanagyokutou,玖珠郡九重町,,,,5,
1639,jp,43,17,,,Japan,Kumamoto,Tamananankan,玖珠郡玖珠町,,,,9,
1640,jp,43,18,,,Japan,Kumamoto,Tamanachoushuu,宮崎市,,,,15,
1641,jp,43,19,,,Japan,Kumamoto,Tamananagomi,都城市,,,,9,
1642,jp,43,20,,,Japan,Kumamoto,Shintotsukawamachi,延岡市,,,,36,
1643,jp,43,21,,,Japan,Kumamoto,Fuchuumachi,日南市,,,,44,
1644,jp,43,22,,,Japan,Kumamoto,Asominamioguni,小林市,,,,4,
1645,jp,43,23,,,Japan,Kumamoto,Asoshoukoku,日向市,,,,6,
1646,jp,43,24,,,Japan,Kumamoto,Asoubuyama,串間市,,,,1,
1647,jp,43,25,,,Japan,Kumamoto,Asotakamori,西都市,,,,6,
1648,jp,43,26,,,Japan,Kumamoto,Asonishihara,えびの市,,,,7,
1649,jp,43,27,,,Japan,Kumamoto,Asominamiaso,北諸県郡三股町,,,,10,
1650,jp,43,28,,,Japan,Kumamoto,Mifune,西諸県郡高原町,,,,17,
1651,jp,43,29,,,Japan,Kumamoto,Kashima,東諸県郡国富町,,,,10,
1652,jp,43,30,,,Japan,Kumamoto,Mashiki,東諸県郡綾町,,,,34,
1653,jp,43,31,,,Japan,Kumamoto,Kousa,児湯郡高鍋町,,,,10,
1654,jp,43,32,,,Japan,Kumamoto,Yamato,児湯郡新富町,,,,13,
1655,jp,43,33,,,Japan,Kumamoto,Hikawa,児湯郡西米良村,,,,11,
1656,jp,43,34,,,Japan,Kumamoto,Ashikita,児湯郡木城町,,,,15,
1657,jp,43,35,,,Japan,Kumamoto,Kisomisakichou,児湯郡川南町,,,,4,
1658,jp,43,36,,,Japan,Kumamoto,Kumanishiki,児湯郡都農町,,,,10,
1659,jp,43,37,,,Japan,Kumamoto,Kumataragi,東臼杵郡門川町,,,,8,
1660,jp,43,38,,,Japan,Kumamoto,Moseushimachi,東臼杵郡諸塚村,,,,3,
1661,jp,43,39,,,Japan,Kumamoto,Kumasuijou,東臼杵郡椎葉村,,,,2,
1662,jp,43,40,,,Japan,Kumamoto,Kumasagara,東臼杵郡美郷町,,,,4,
1663,jp,43,41,,,Japan,Kumamoto,Kumaitsuki,西臼杵郡高千穂町,,,,1,
1664,jp,43,42,,,Japan,Kumamoto,Kumayamae,西臼杵郡日之影町,,,,3,
1665,jp,43,43,,,Japan,Kumamoto,Kumakuma,西臼杵郡五ヶ瀬町,,,,3,
1666,jp,43,44,,,Japan,Kumamoto,Kumaasagiri,鹿児島市,,,,14,
1667,jp,43,45,,,Japan,Kumamoto,Amakusareihoku,鹿屋市,,,,6,
1668,jp,44,,,,Japan,Oita,,枕崎市,,,,1102,
1669,jp,44,01,,,Japan,Oita,Ooita,阿久根市,,,,473,
1670,jp,44,02,,,Japan,Oita,Beppu,出水市,,,,112,
1671,jp,44,03,,,Japan,Oita,Nakatsu,指宿市,,,,82,
1672,jp,44,04,,,Japan,Oita,Hita,西之表市,,,,60,
1673,jp,44,05,,,Japan,Oita,Saeki,垂水市,,,,64,
1674,jp,44,06,,,Japan,Oita,Usuki,薩摩川内市,,,,35,
1675,jp,44,07,,,Japan,Oita,Tsukumi,日置市,,,,15,
1676,jp,44,08,,,Japan,Oita,Takeda,曽於市,,,,19,
1677,jp,44,09,,,Japan,Oita,Bungotakada,霧島市,,,,22,
1678,jp,44,10,,,Japan,Oita,Sumitamachi,いちき串木野市,,,,26,
1679,jp,44,11,,,Japan,Oita,Aikawamachi,南さつま市,,,,52,
1680,jp,44,12,,,Japan,Oita,Bungooono,志布志市,,,,32,
1681,jp,44,13,,,Japan,Oita,Yuu,奄美市,,,,34,
1682,jp,44,14,,,Japan,Oita,Sannohemachi,南九州市,,,,25,
1683,jp,44,15,,,Japan,Oita,Himejima,伊佐市,,,,2,
1684,jp,44,16,,,Japan,Oita,Hinode,姶良市,,,,28,
1685,jp,44,17,,,Japan,Oita,Kokonoe,鹿児島郡三島村,,,,8,
1686,jp,44,18,,,Japan,Oita,Kusu,鹿児島郡十島村,,,,14,
1687,jp,45,,,,Japan,Miyazaki,,薩摩郡さつま町,,,,1048,
1688,jp,45,01,,,Japan,Miyazaki,Miyazaki,出水郡長島町,,,,395,
1689,jp,45,02,,,Japan,Miyazaki,Tomishiro,姶良郡湧水町,,,,163,
1690,jp,45,03,,,Japan,Miyazaki,Shingoumura,曽於郡大崎町,,,,114,
1691,jp,45,04,,,Japan,Miyazaki,Nichinan,肝属郡東串良町,,,,48,
1692,jp,45,05,,,Japan,Miyazaki,Kobayashi,肝属郡錦江町,,,,42,
1693,jp,45,06,,,Japan,Miyazaki,Hyuuga,肝属郡南大隅町,,,,58,
1694,jp,45,07,,,Japan,Miyazaki,Kushima,肝属郡肝付町,,,,16,
1695,jp,45,08,,,Japan,Miyazaki,Saito,熊毛郡中種子町,,,,28,
1696,jp,45,09,,,Japan,Miyazaki,Ebino,熊毛郡南種子町,,,,17,
1697,jp,45,10,,,Japan,Miyazaki,Mimata,熊毛郡屋久島町,,,,26,
1698,jp,45,11,,,Japan,Miyazaki,Kougen,大島郡大和村,,,,8,
1699,jp,45,12,,,Japan,Miyazaki,Kunitomi,大島郡宇検村,,,,18,
1700,jp,45,13,,,Japan,Miyazaki,Aya,大島郡瀬戸内町,,,,7,
1701,jp,45,14,,,Japan,Miyazaki,Takanabe,大島郡龍郷町,,,,19,
1702,jp,45,15,,,Japan,Miyazaki,Shintomi,大島郡喜界町,,,,16,
1703,jp,45,16,,,Japan,Miyazaki,Nishimera,大島郡徳之島町,,,,1,
1704,jp,45,17,,,Japan,Miyazaki,Kishiro,大島郡天城町,,,,5,
1705,jp,45,18,,,Japan,Miyazaki,Kawaminami,大島郡伊仙町,,,,15,
1706,jp,45,19,,,Japan,Miyazaki,Tsuno,大島郡和泊町,,,,10,
1707,jp,45,20,,,Japan,Miyazaki,Kadogawa,大島郡知名町,,,,17,
1708,jp,45,21,,,Japan,Miyazaki,Morotsuka,大島郡与論町,,,,1,
1709,jp,45,22,,,Japan,Miyazaki,Shiiba,那覇市,,,,2,
1710,jp,45,23,,,Japan,Miyazaki,Misato,宜野湾市,,,,5,
1711,jp,45,24,,,Japan,Miyazaki,Takasumachi,石垣市,,,,11,
1712,jp,45,25,,,Japan,Miyazaki,Hinokage,浦添市,,,,3,
1713,jp,45,26,,,Japan,Miyazaki,Gokese,名護市,,,,3,
1714,jp,46,,,,Japan,Kagoshima,,糸満市,,,,1559,
1715,jp,46,01,,,Japan,Kagoshima,Shima,沖縄市,,,,591,
1716,jp,46,02,,,Japan,Kagoshima,Kanoya,豊見城市,,,,99,
1717,jp,46,03,,,Japan,Kagoshima,Makurazaki,うるま市,,,,19,
1718,jp,46,04,,,Japan,Kagoshima,Akune,宮古島市,,,,18,
1719,jp,46,05,,,Japan,Kagoshima,Kamifuranomachi,南城市,,,,51,
1720,jp,46,06,,,Japan,Kagoshima,Ibusuki,国頭郡国頭村,,,,37,
1721,jp,46,07,,,Japan,Kagoshima,Nishinoomote,国頭郡大宜味村,,,,14,
1722,jp,46,08,,,Japan,Kagoshima,Tarumi,国頭郡東村,,,,13,
1723,jp,46,09,,,Japan,Kagoshima,Satsumasendai,国頭郡今帰仁村,,,,91,
1724,jp,46,10,,,Japan,Kagoshima,Hioki,国頭郡本部町,,,,46,
1725,jp,46,11,,,Japan,Kagoshima,Yusamachi,国頭郡恩納村,,,,32,
1726,jp,46,12,,,Japan,Kagoshima,Kirishima,国頭郡宜野座村,,,,123,
1727,jp,46,13,,,Japan,Kagoshima,Nakafuranomachi,国頭郡金武町,,,,26,
1728,jp,46,14,,,Japan,Kagoshima,Ootsuchimachi,国頭郡伊江村,,,,31,
1729,jp,46,15,,,Japan,Kagoshima,Shibushi,中頭郡読谷村,,,,29,
1730,jp,46,16,,,Japan,Kagoshima,Saigoumura,中頭郡嘉手納町,,,,40,
1731,jp,46,17,,,Japan,Kagoshima,Minamikyuushuu,中頭郡北谷町,,,,31,
1732,jp,46,18,,,Japan,Kagoshima,Isa,中頭郡北中城村,,,,23,
1733,jp,46,19,,,Japan,Kagoshima,Aira,中頭郡中城村,,,,78,
1734,jp,46,20,,,Japan,Kagoshima,Shimamishima,中頭郡西原町,,,,0,
1735,jp,46,21,,,Japan,Kagoshima,Minamifuranomachi,島尻郡与那原町,,,,1,
1736,jp,46,22,,,Japan,Kagoshima,Satsumasatsuma,島尻郡南風原町,,,,19,
1737,jp,46,23,,,Japan,Kagoshima,Shussuinagashima,島尻郡渡嘉敷村,,,,9,
1738,jp,46,24,,,Japan,Kagoshima,Airayuusui,島尻郡座間味村,,,,8,
1739,jp,46,25,,,Japan,Kagoshima,Soodaisaki,島尻郡粟国村,,,,12,
1740,jp,46,26,,,Japan,Kagoshima,Higashikushira,島尻郡渡名喜村,,,,6,
1741,jp,46,27,,,Japan,Kagoshima,Kinkou,島尻郡南大東村,,,,6,
1742,jp,46,28,,,Japan,Kagoshima,Minamioosumi,島尻郡北大東村,,,,6,
1743,jp,46,29,,,Japan,Kagoshima,Kimotsuki,島尻郡伊平屋村,,,,14,
1744,jp,46,30,,,Japan,Kagoshima,Shimukappumura,島尻郡伊是名村,,,,7,
1745,jp,46,31,,,Japan,Kagoshima,Ugomachi,島尻郡久米島町,,,,5,
1746,jp,46,32,,,Japan,Kagoshima,Yakushima,島尻郡八重瀬町,,,,11,
1747,jp,46,33,,,Japan,Kagoshima,Ooshimayamato,宮古郡多良間村,,,,1,
1748,jp,46,34,,,Japan,Kagoshima,Ooshimauken,八重山郡竹富町,,,,2,
1749,jp,46,35,,,Japan,Kagoshima,Ooshimasetouchi,八重山郡与那国町,,,,8,
1750,jp,46,36,,,Japan,Kagoshima,Ooshimatatsugou,,,,,6,
1751,jp,46,37,,,Japan,Kagoshima,Ooshimakikai,,,,,6,
1752,jp,46,38,,,Japan,Kagoshima,Ooshimanoriyukishima,,,,,10,
1753,jp,46,39,,,Japan,Kagoshima,Ooshimaamagi,,,,,5,
1754,jp,46,40,,,Japan,Kagoshima,Higashinarusemura,雄勝郡東成瀬村,,,,6,
1755,jp,46,41,,,Japan,Kagoshima,Izumisakimura,西白河郡泉崎村,,,,6,
1756,jp,46,42,,,Japan,Kagoshima,Ooshimachimei,,,,,5,
1757,jp,46,43,,,Japan,Kagoshima,Ooshimayoron,,,,,5,
1758,jp,47,,,,Japan,Okinawa,,,,,,1484,
1759,jp,47,01,,,Japan,Okinawa,Naha,,,,,313,
1760,jp,47,02,,,Japan,Okinawa,Otoineppumura,中川郡音威子府村,,,,100,
1761,jp,47,03,,,Japan,Okinawa,Ishigaki,,,,,50,
1762,jp,47,04,,,Japan,Okinawa,Urasoe,,,,,115,
1763,jp,47,05,,,Japan,Okinawa,Nago,,,,,65,
1764,jp,47,06,,,Japan,Okinawa,Itoman,,,,,62,
1765,jp,47,07,,,Japan,Okinawa,Okinawa,,,,,142,
1766,jp,47,08,,,Japan,Okinawa,Tomigusuku,,,,,66,
1767,jp,47,09,,,Japan,Okinawa,Uruma,,,,,127,
1768,jp,47,10,,,Japan,Okinawa,Miyakoshima,,,,,56,
1769,jp,47,11,,,Japan,Okinawa,Nakagawamachi,中川郡中川町,,,,47,
1770,jp,47,12,,,Japan,Okinawa,Kunigami,,,,,4,
1771,jp,47,13,,,Japan,Okinawa,Oogimi,,,,,3,
1772,jp,47,14,,,Japan,Okinawa,Higashi,,,,,2,
1773,jp,47,15,,,Japan,Okinawa,Nakijin,,,,,9,
1774,jp,47,16,,,Japan,Okinawa,Honbu,,,,,13,
1775,jp,47,17,,,Japan,Okinawa,Onna,,,,,11,
1776,jp,47,18,,,Japan,Okinawa,Ginoza,,,,,6,
1777,jp,47,19,,,Japan,Okinawa,Kanatake,,,,,11,
1778,jp,47,20,,,Japan,Okinawa,Ie,,,,,4,
1779,jp,47,21,,,Japan,Okinawa,Nakazuyomitan,,,,,42,
1780,jp,47,22,,,Japan,Okinawa,Nakazukadena,,,,,13,
1781,jp,47,23,,,Japan,Okinawa,Nakazukitatani,,,,,29,
1782,jp,47,24,,,Japan,Okinawa,Nakazukitanakagusuku,,,,,18,
1783,jp,47,25,,,Japan,Okinawa,Nakazunakagusuku,,,,,23,
1784,jp,47,26,,,Japan,Okinawa,Nakazunishihara,,,,,36,
1785,jp,47,27,,,Japan,Okinawa,Yonabaru,,,,,20,
1786,jp,47,28,,,Japan,Okinawa,Haebara,,,,,41,
1787,jp,47,29,,,Japan,Okinawa,Horokanaimachi,雨竜郡幌加内町,,,,1,
1788,jp,47,30,,,Japan,Okinawa,Zamami,,,,,1,
1789,jp,47,31,,,Japan,Okinawa,Aguni,,,,,1,
1790,jp,47,32,,,Japan,Okinawa,Tonaki,,,,,0,
1791,jp,47,33,,,Japan,Okinawa,Minamidaitou,,,,,1,
1792,jp,47,34,,,Japan,Okinawa,Kitadaitou,,,,,1,
1793,jp,47,35,,,Japan,Okinawa,Iheya,,,,,1,
1794,jp,47,36,,,Japan,Okinawa,Izena,,,,,1,
1795,jp,47,37,,,Japan,Okinawa,Kumeshima,,,,,7,
1796,jp,47,38,,,Japan,Okinawa,Yaese,,,,,33,
1797,jp,47,39,,,Japan,Okinawa,Miyakotarama,,,,,1,
1798,jp,47,40,,,Japan,Okinawa,Yaeyamataketomi,,,,,4,
1799,jp,47,41,,,Japan,Okinawa,Yaeyamayonakuni,,,,,2,
