a1,a2,a3,a4,a5,a6,"Num","x1","x2","x3","x4","x5","x1Name","x2Name","x3Name","x4Name","x5Name","account","subArea","Population(K)","GNI(M$)"
403482,福岡県,久山町,9410,40,3482,,,,,,,,,,,,,,,
403491,福岡県,粕屋町,48723,40,3491,,,,,,,,,,,,,,,
403814,福岡県,芦屋町,12728,40,3814,,,,,,,,,,,,,,,
403822,福岡県,水巻町,27531,40,3822,,,,,,,,,,,,,,,
403831,福岡県,岡垣町,31460,40,3831,,,,,,,,,,,,,,,
403849,福岡県,遠賀町,18900,40,3849,,,,,,,,,,,,,,,
404012,福岡県,小竹町,6890,40,4012,,,,,,,,,,,,,,,
404021,福岡県,鞍手町,14774,40,4021,,,,,,,,,,,,,,,
404217,福岡県,桂川町,12738,40,4217,,,,,,,,,,,,,,,
404471,福岡県,筑前町,30805,40,4471,,,,,,,,,,,,,,,
404489,福岡県,東峰村,1762,40,4489,,,,,,,,,,,,,,,
405035,福岡県,大刀洗町,16121,40,5035,,,,,,,,,,,,,,,
405221,福岡県,大木町,13653,40,5221,,,,,,,,,,,,,,,
405442,福岡県,広川町,19141,40,5442,,,,,,,,,,,,,,,
406015,福岡県,香春町,9962,40,6015,,,,,,,,,,,,,,,
406023,福岡県,添田町,8311,40,6023,,,,,,,,,,,,,,,
406040,福岡県,糸田町,8269,40,6040,,,,,,,,,,,,,,,
406058,福岡県,川崎町,14804,40,6058,,,,,,,,,,,,,,,
406082,福岡県,大任町,5037,40,6082,,,,,,,,,,,,,,,
406091,福岡県,赤村,2843,40,6091,,,,,,,,,,,,,,,
406104,福岡県,福智町,20888,40,6104,,,,,,,,,,,,,,,
406210,福岡県,苅田町,37553,40,6210,,,,,,,,,,,,,,,
406252,福岡県,みやこ町,17710,40,6252,,,,,,,,,,,,,,,
406422,福岡県,吉富町,6512,40,6422,,,,,,,,,,,,,,,
406465,福岡県,上毛町,7142,40,6465,,,,,,,,,,,,,,,
406473,福岡県,築上町,16434,40,6473,,,,,,,,,,,,,,,
412015,佐賀県,,794252,41,,,,,,,,,,,,,,,,
412015,佐賀県,佐賀市,226481,41,2015,,,,,,,,,,,,,,,
412023,佐賀県,唐津市,113890,41,2023,,,,,,,,,,,,,,,
412031,佐賀県,鳥栖市,74529,41,2031,,,,,,,,,,,,,,,
412040,佐賀県,多久市,17604,41,2040,,,,,,,,,,,,,,,
412058,佐賀県,伊万里市,51664,41,2058,,,,,,,,,,,,,,,
412066,佐賀県,武雄市,46972,41,2066,,,,,,,,,,,,,,,
412074,佐賀県,鹿島市,27242,41,2074,,,,,,,,,,,,,,,
412082,佐賀県,小城市,44063,41,2082,,,,,,,,,,,,,,,
412091,佐賀県,嬉野市,24446,41,2091,,,,,,,,,,,,,,,
412104,佐賀県,神埼市,30185,41,2104,,,,,,,,,,,,,,,
413275,佐賀県,吉野ヶ里町,16162,41,3275,,,,,,,,,,,,,,,
413411,佐賀県,基山町,17565,41,3411,,,,,,,,,,,,,,,
413453,佐賀県,上峰町,9870,41,3453,,,,,,,,,,,,,,,
413461,佐賀県,みやき町,25773,41,3461,,,,,,,,,,,,,,,
413879,佐賀県,玄海町,4825,41,3879,,,,,,,,,,,,,,,
414018,佐賀県,有田町,18539,41,4018,,,,,,,,,,,,,,,
414239,佐賀県,大町町,5941,41,4239,,,,,,,,,,,,,,,
414247,佐賀県,江北町,9617,41,4247,,,,,,,,,,,,,,,
414255,佐賀県,白石町,21010,41,4255,,,,,,,,,,,,,,,
414417,佐賀県,太良町,7874,41,4417,,,,,,,,,,,,,,,
422011,長崎県,,1274371,42,,,,,,,,,,,,,,,,
422011,長崎県,長崎市,390551,42,2011,,,,,,,,,,,,,,,
422029,長崎県,佐世保市,233507,42,2029,,,,,,,,,,,,,,,
422037,長崎県,島原市,42044,42,2037,,,,,,,,,,,,,,,
422045,長崎県,諫早市,133479,42,2045,,,,,,,,,,,,,,,
422053,長崎県,大村市,99694,42,2053,,,,,,,,,,,,,,,
422070,長崎県,平戸市,27908,42,2070,,,,,,,,,,,,,,,
422088,長崎県,松浦市,20439,42,2088,,,,,,,,,,,,,,,
422096,長崎県,対馬市,27102,42,2096,,,,,,,,,,,,,,,
422100,長崎県,壱岐市,23736,42,2100,,,,,,,,,,,,,,,
422118,長崎県,五島市,33739,42,2118,,,,,,,,,,,,,,,
422126,長崎県,西海市,24973,42,2126,,,,,,,,,,,,,,,
422134,長崎県,雲仙市,40724,42,2134,,,,,,,,,,,,,,,
422142,長崎県,南島原市,40640,42,2142,,,,,,,,,,,,,,,
423076,長崎県,長与町,39479,42,3076,,,,,,,,,,,,,,,
423084,長崎県,時津町,29240,42,3084,,,,,,,,,,,,,,,
423211,長崎県,東彼杵町,7348,42,3211,,,,,,,,,,,,,,,
423220,長崎県,川棚町,12948,42,3220,,,,,,,,,,,,,,,
423238,長崎県,波佐見町,14111,42,3238,,,,,,,,,,,,,,,
423831,長崎県,小値賀町,2115,42,3831,,,,,,,,,,,,,,,
423912,長崎県,佐々町,13912,42,3912,,,,,,,,,,,,,,,
424111,長崎県,新上五島町,16682,42,4111,,,,,,,,,,,,,,,
431001,熊本県,,1716360,43,,,,,,,,,,,,,,,,
431001,熊本県,熊本市,731331,43,1001,,,,,,,,,,,,,,,
432024,熊本県,八代市,120023,43,2024,,,,,,,,,,,,,,,
432032,熊本県,人吉市,29742,43,2032,,,,,,,,,,,,,,,
432041,熊本県,荒尾市,49036,43,2041,,,,,,,,,,,,,,,
432059,熊本県,水俣市,21639,43,2059,,,,,,,,,,,,,,,
432067,熊本県,玉名市,62582,43,2067,,,,,,,,,,,,,,,
432083,熊本県,山鹿市,48002,43,2083,,,,,,,,,,,,,,,
432105,熊本県,菊池市,46599,43,2105,,,,,,,,,,,,,,,
432113,熊本県,宇土市,36143,43,2113,,,,,,,,,,,,,,,
432121,熊本県,上天草市,23592,43,2121,,,,,,,,,,,,,,,
432130,熊本県,宇城市,56356,43,2130,,,,,,,,,,,,,,,
432148,熊本県,阿蘇市,24170,43,2148,,,,,,,,,,,,,,,
432156,熊本県,天草市,71920,43,2156,,,,,,,,,,,,,,,
432164,熊本県,合志市,65160,43,2164,,,,,,,,,,,,,,,
433489,熊本県,美里町,8632,43,3489,,,,,,,,,,,,,,,
433641,熊本県,玉東町,5158,43,3641,,,,,,,,,,,,,,,
433675,熊本県,南関町,8657,43,3675,,,,,,,,,,,,,,,
433683,熊本県,長洲町,15220,43,3683,,,,,,,,,,,,,,,
433691,熊本県,和水町,9007,43,3691,,,,,,,,,,,,,,,
434035,熊本県,大津町,36343,43,4035,,,,,,,,,,,,,,,
434043,熊本県,菊陽町,43761,43,4043,,,,,,,,,,,,,,,
434230,熊本県,南小国町,3804,43,4230,,,,,,,,,,,,,,,
434248,熊本県,小国町,6295,43,4248,,,,,,,,,,,,,,,
434256,熊本県,産山村,1361,43,4256,,,,,,,,,,,,,,,
434281,熊本県,高森町,5823,43,4281,,,,,,,,,,,,,,,
434329,熊本県,西原村,7074,43,4329,,,,,,,,,,,,,,,
434337,熊本県,南阿蘇村,10026,43,4337,,,,,,,,,,,,,,,
434418,熊本県,御船町,17270,43,4418,,,,,,,,,,,,,,,
434426,熊本県,嘉島町,10254,43,4426,,,,,,,,,,,,,,,
434434,熊本県,益城町,34107,43,4434,,,,,,,,,,,,,,,
434442,熊本県,甲佐町,9948,43,4442,,,,,,,,,,,,,,,
434477,熊本県,山都町,12887,43,4477,,,,,,,,,,,,,,,
434680,熊本県,氷川町,10742,43,4680,,,,,,,,,,,,,,,
434825,熊本県,芦北町,14877,43,4825,,,,,,,,,,,,,,,
434841,熊本県,津奈木町,4107,43,4841,,,,,,,,,,,,,,,
435015,熊本県,錦町,10033,43,5015,,,,,,,,,,,,,,,
435058,熊本県,多良木町,8321,43,5058,,,,,,,,,,,,,,,
435066,熊本県,湯前町,3445,43,5066,,,,,,,,,,,,,,,
435074,熊本県,水上村,1933,43,5074,,,,,,,,,,,,,,,
435104,熊本県,相良村,3961,43,5104,,,,,,,,,,,,,,,
435112,熊本県,五木村,929,43,5112,,,,,,,,,,,,,,,
435121,熊本県,山江村,3162,43,5121,,,,,,,,,,,,,,,
435139,熊本県,球磨村,2648,43,5139,,,,,,,,,,,,,,,
435147,熊本県,あさぎり町,14058,43,5147,,,,,,,,,,,,,,,
435317,熊本県,苓北町,6222,43,5317,,,,,,,,,,,,,,,
442011,大分県,,1102102,44,,,,,,,,,,,,,,,,
442011,大分県,大分市,472898,44,2011,,,,,,,,,,,,,,,
442020,大分県,別府市,112115,44,2020,,,,,,,,,,,,,,,
442038,大分県,中津市,81524,44,2038,,,,,,,,,,,,,,,
442046,大分県,日田市,60207,44,2046,,,,,,,,,,,,,,,
442054,大分県,佐伯市,64450,44,2054,,,,,,,,,,,,,,,
442062,大分県,臼杵市,34895,44,2062,,,,,,,,,,,,,,,
442071,大分県,津久見市,14980,44,2071,,,,,,,,,,,,,,,
442089,大分県,竹田市,18917,44,2089,,,,,,,,,,,,,,,
442097,大分県,豊後高田市,21748,44,2097,,,,,,,,,,,,,,,
442101,大分県,杵築市,26153,44,2101,,,,,,,,,,,,,,,
442119,大分県,宇佐市,51972,44,2119,,,,,,,,,,,,,,,
442127,大分県,豊後大野市,31998,44,2127,,,,,,,,,,,,,,,
442135,大分県,由布市,33521,44,2135,,,,,,,,,,,,,,,
442143,大分県,国東市,25074,44,2143,,,,,,,,,,,,,,,
443221,大分県,姫島村,1711,44,3221,,,,,,,,,,,,,,,
443417,大分県,日出町,27829,44,3417,,,,,,,,,,,,,,,
444618,大分県,九重町,8302,44,4618,,,,,,,,,,,,,,,
444626,大分県,玖珠町,13808,44,4626,,,,,,,,,,,,,,,
452017,宮崎県,,1048347,45,,,,,,,,,,,,,,,,
452017,宮崎県,宮崎市,394504,45,2017,,,,,,,,,,,,,,,
452025,宮崎県,都城市,162574,45,2025,,,,,,,,,,,,,,,
452033,宮崎県,延岡市,113936,45,2033,,,,,,,,,,,,,,,
452041,宮崎県,日南市,48198,45,2041,,,,,,,,,,,,,,,
452050,宮崎県,小林市,42075,45,2050,,,,,,,,,,,,,,,
452068,宮崎県,日向市,57847,45,2068,,,,,,,,,,,,,,,
452076,宮崎県,串間市,16047,45,2076,,,,,,,,,,,,,,,
452084,宮崎県,西都市,28078,45,2084,,,,,,,,,,,,,,,
452092,宮崎県,えびの市,17067,45,2092,,,,,,,,,,,,,,,
453412,宮崎県,三股町,25684,45,3412,,,,,,,,,,,,,,,
453617,宮崎県,高原町,8393,45,3617,,,,,,,,,,,,,,,
453820,宮崎県,国富町,18243,45,3820,,,,,,,,,,,,,,,
453838,宮崎県,綾町,6785,45,3838,,,,,,,,,,,,,,,
454010,宮崎県,高鍋町,19275,45,4010,,,,,,,,,,,,,,,
454028,宮崎県,新富町,16480,45,4028,,,,,,,,,,,,,,,
454036,宮崎県,西米良村,991,45,4036,,,,,,,,,,,,,,,
454044,宮崎県,木城町,4710,45,4044,,,,,,,,,,,,,,,
454052,宮崎県,川南町,14617,45,4052,,,,,,,,,,,,,,,
454061,宮崎県,都農町,10018,45,4061,,,,,,,,,,,,,,,
454214,宮崎県,門川町,16989,45,4214,,,,,,,,,,,,,,,
454290,宮崎県,諸塚村,1406,45,4290,,,,,,,,,,,,,,,
454303,宮崎県,椎葉村,2406,45,4303,,,,,,,,,,,,,,,
454311,宮崎県,美郷町,4522,45,4311,,,,,,,,,,,,,,,
454419,宮崎県,高千穂町,10805,45,4419,,,,,,,,,,,,,,,
454427,宮崎県,日之影町,3419,45,4427,,,,,,,,,,,,,,,
454435,宮崎県,五ヶ瀬町,3278,45,4435,,,,,,,,,,,,,,,
462012,鹿児島県,,1558920,46,,,,,,,,,,,,,,,,
462012,鹿児島県,鹿児島市,591263,46,2012,,,,,,,,,,,,,,,
462039,鹿児島県,鹿屋市,98626,46,2039,,,,,,,,,,,,,,,
462047,鹿児島県,枕崎市,18898,46,2047,,,,,,,,,,,,,,,
462063,鹿児島県,阿久根市,18147,46,2063,,,,,,,,,,,,,,,
462080,鹿児島県,出水市,51405,46,2080,,,,,,,,,,,,,,,
462101,鹿児島県,指宿市,37207,46,2101,,,,,,,,,,,,,,,
462136,鹿児島県,西之表市,14095,46,2136,,,,,,,,,,,,,,,
462144,鹿児島県,垂水市,12973,46,2144,,,,,,,,,,,,,,,
462152,鹿児島県,薩摩川内市,90536,46,2152,,,,,,,,,,,,,,,
462161,鹿児島県,日置市,46134,46,2161,,,,,,,,,,,,,,,
462179,鹿児島県,曽於市,32185,46,2179,,,,,,,,,,,,,,,
462187,鹿児島県,霧島市,123070,46,2187,,,,,,,,,,,,,,,
462195,鹿児島県,いちき串木野市,25808,46,2195,,,,,,,,,,,,,,,
462209,鹿児島県,南さつま市,31094,46,2209,,,,,,,,,,,,,,,
462217,鹿児島県,志布志市,28693,46,2217,,,,,,,,,,,,,,,
462225,鹿児島県,奄美市,40239,46,2225,,,,,,,,,,,,,,,
462233,鹿児島県,南九州市,31457,46,2233,,,,,,,,,,,,,,,
462241,鹿児島県,伊佐市,22748,46,2241,,,,,,,,,,,,,,,
462250,鹿児島県,姶良市,78123,46,2250,,,,,,,,,,,,,,,
463035,鹿児島県,三島村,344,46,3035,,,,,,,,,,,,,,,
463043,鹿児島県,十島村,673,46,3043,,,,,,,,,,,,,,,
463922,鹿児島県,さつま町,18696,46,3922,,,,,,,,,,,,,,,
464040,鹿児島県,長島町,9399,46,4040,,,,,,,,,,,,,,,
464520,鹿児島県,湧水町,8294,46,4520,,,,,,,,,,,,,,,
464686,鹿児島県,大崎町,11914,46,4686,,,,,,,,,,,,,,,
464821,鹿児島県,東串良町,6361,46,4821,,,,,,,,,,,,,,,
464902,鹿児島県,錦江町,6165,46,4902,,,,,,,,,,,,,,,
464911,鹿児島県,南大隅町,5912,46,4911,,,,,,,,,,,,,,,
464929,鹿児島県,肝付町,13587,46,4929,,,,,,,,,,,,,,,
465011,鹿児島県,中種子町,7102,46,5011,,,,,,,,,,,,,,,
465020,鹿児島県,南種子町,5196,46,5020,,,,,,,,,,,,,,,
465054,鹿児島県,屋久島町,11326,46,5054,,,,,,,,,,,,,,,
465232,鹿児島県,大和村,1384,46,5232,,,,,,,,,,,,,,,
465241,鹿児島県,宇検村,1604,46,5241,,,,,,,,,,,,,,,
465259,鹿児島県,瀬戸内町,8084,46,5259,,,,,,,,,,,,,,,
465275,鹿児島県,龍郷町,6014,46,5275,,,,,,,,,,,,,,,
465291,鹿児島県,喜界町,6307,46,5291,,,,,,,,,,,,,,,
465305,鹿児島県,徳之島町,9844,46,5305,,,,,,,,,,,,,,,
465313,鹿児島県,天城町,5461,46,5313,,,,,,,,,,,,,,,
465321,鹿児島県,伊仙町,6132,46,5321,,,,,,,,,,,,,,,
465330,鹿児島県,和泊町,5975,46,5330,,,,,,,,,,,,,,,
465348,鹿児島県,知名町,5383,46,5348,,,,,,,,,,,,,,,
465356,鹿児島県,与論町,5062,46,5356,,,,,,,,,,,,,,,
472018,沖縄県,,1484081,47,,,,,,,,,,,,,,,,
472018,沖縄県,那覇市,313424,47,2018,,,,,,,,,,,,,,,
472051,沖縄県,宜野湾市,100443,47,2051,,,,,,,,,,,,,,,
472077,沖縄県,石垣市,49830,47,2077,,,,,,,,,,,,,,,
472085,沖縄県,浦添市,115486,47,2085,,,,,,,,,,,,,,,
472093,沖縄県,名護市,64734,47,2093,,,,,,,,,,,,,,,
472107,沖縄県,糸満市,62250,47,2107,,,,,,,,,,,,,,,
472115,沖縄県,沖縄市,141739,47,2115,,,,,,,,,,,,,,,
472123,沖縄県,豊見城市,65889,47,2123,,,,,,,,,,,,,,,
472131,沖縄県,うるま市,126948,47,2131,,,,,,,,,,,,,,,
472140,沖縄県,宮古島市,55656,47,2140,,,,,,,,,,,,,,,
472158,沖縄県,南城市,46929,47,2158,,,,,,,,,,,,,,,
473014,沖縄県,国頭村,4459,47,3014,,,,,,,,,,,,,,,
473022,沖縄県,大宜味村,2910,47,3022,,,,,,,,,,,,,,,
473031,沖縄県,東村,1701,47,3031,,,,,,,,,,,,,,,
473065,沖縄県,今帰仁村,9183,47,3065,,,,,,,,,,,,,,,
473081,沖縄県,本部町,12899,47,3081,,,,,,,,,,,,,,,
473111,沖縄県,恩納村,11316,47,3111,,,,,,,,,,,,,,,
473138,沖縄県,宜野座村,6500,47,3138,,,,,,,,,,,,,,,
473146,沖縄県,金武町,11481,47,3146,,,,,,,,,,,,,,,
473154,沖縄県,伊江村,4268,47,3154,,,,,,,,,,,,,,,
473243,沖縄県,読谷村,42289,47,3243,,,,,,,,,,,,,,,
473251,沖縄県,嘉手納町,12909,47,3251,,,,,,,,,,,,,,,
473260,沖縄県,北谷町,29259,47,3260,,,,,,,,,,,,,,,
473278,沖縄県,北中城村,17951,47,3278,,,,,,,,,,,,,,,
473286,沖縄県,中城村,22683,47,3286,,,,,,,,,,,,,,,
473294,沖縄県,西原町,35659,47,3294,,,,,,,,,,,,,,,
473481,沖縄県,与那原町,19920,47,3481,,,,,,,,,,,,,,,
473502,沖縄県,南風原町,41330,47,3502,,,,,,,,,,,,,,,
473537,沖縄県,渡嘉敷村,665,47,3537,,,,,,,,,,,,,,,
473545,沖縄県,座間味村,873,47,3545,,,,,,,,,,,,,,,
473553,沖縄県,粟国村,676,47,3553,,,,,,,,,,,,,,,
473561,沖縄県,渡名喜村,291,47,3561,,,,,,,,,,,,,,,
473570,沖縄県,南大東村,1227,47,3570,,,,,,,,,,,,,,,
473588,沖縄県,北大東村,544,47,3588,,,,,,,,,,,,,,,
473596,沖縄県,伊平屋村,1191,47,3596,,,,,,,,,,,,,,,
473600,沖縄県,伊是名村,1237,47,3600,,,,,,,,,,,,,,,
473618,沖縄県,久米島町,7140,47,3618,,,,,,,,,,,,,,,
473626,沖縄県,八重瀬町,33255,47,3626,,,,,,,,,,,,,,,
473758,沖縄県,多良間村,1040,47,3758,,,,,,,,,,,,,,,
473812,沖縄県,竹富町,4208,47,3812,,,,,,,,,,,,,,,
473821,沖縄県,与那国町,1689,47,3821,,,,,,,,,,,,,,,
